Date,Shift,GarmentType,TargetUnits,EmployeeIDs,DefectsCount,MachineID,Make,Model,Assigned (Yes/No)
2023-10-26,Day,Jacket,628,"E026, E037, E025, E042, E024, E044, E021, E044, E003, E023",5,M038,Juki,J3000,No
2023-10-26,Day,Jacket,628,"E026, E037, E025, E042, E024, E044, E021, E044, E003, E023",5,M039,Singer,J3000,No
2023-10-26,Day,Jacket,628,"E026, E037, E025, E042, E024, E044, E021, E044, E003, E023",5,M040,Singer,B2000,No
2023-10-26,Day,Jacket,628,"E026, E037, E025, E042, E024, E044, E021, E044, E003, E023",5,M041,Juki,J3000,No
2023-10-26,Day,Jacket,628,"E026, E037, E025, E042, E024, E044, E021, E044, E003, E023",5,M042,Juki,J3000,No
2023-10-26,Day,Jacket,628,"E026, E037, E025, E042, E024, E044, E021, E044, E003, E023",5,M043,Brother,J3000,No
2023-10-26,Day,Jacket,628,"E026, E037, E025, E042, E024, E044, E021, E044, E003, E023",5,M044,Singer,J3000,Yes
2023-10-26,Day,Jacket,628,"E026, E037, E025, E042, E024, E044, E021, E044, E003, E023",5,M045,Juki,B2000,No
2023-10-26,Day,Jacket,628,"E026, E037, E025, E042, E024, E044, E021, E044, E003, E023",5,M046,Brother,J3000,No
2023-10-26,Day,Jacket,628,"E026, E037, E025, E042, E024, E044, E021, E044, E003, E023",5,M047,Juki,J3000,No
2023-10-26,Day,Jacket,628,"E026, E037, E025, E042, E024, E044, E021, E044, E003, E023",5,M048,Brother,B2000,No
2023-10-26,Day,Jacket,628,"E026, E037, E025, E042, E024, E044, E021, E044, E003, E023",5,M049,Singer,B2000,No
2023-10-26,Day,Jacket,628,"E026, E037, E025, E042, E024, E044, E021, E044, E003, E023",5,M050,Singer,J3000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M001,Singer,B2000,Yes
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M002,Singer,B2000,Yes
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M003,Juki,S1000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M004,Singer,J3000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M005,Juki,S1000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M006,Juki,S1000,Yes
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M007,Juki,J3000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M008,Juki,B2000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M009,Brother,S1000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M010,Juki,J3000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M011,Singer,J3000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M012,Singer,J3000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M013,Juki,J3000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M014,Brother,S1000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M015,Brother,B2000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M016,Juki,S1000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M017,Brother,J3000,Yes
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M018,Juki,S1000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M019,Brother,J3000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M020,Juki,J3000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M021,Singer,J3000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M022,Singer,S1000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M023,Brother,B2000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M024,Juki,S1000,Yes
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M025,Brother,J3000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M026,Juki,J3000,Yes
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M027,Brother,S1000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M028,Singer,J3000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M029,Singer,S1000,Yes
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M030,Brother,J3000,Yes
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M031,Brother,J3000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M032,Brother,B2000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M033,Brother,S1000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M034,Juki,J3000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M035,Singer,B2000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M036,Brother,J3000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M037,Juki,J3000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M038,Juki,J3000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M039,Singer,S1000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M040,Juki,B2000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M041,Brother,S1000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M042,Singer,J3000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M043,Brother,S1000,Yes
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M044,Brother,S1000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M045,Singer,S1000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M046,Brother,B2000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M047,Brother,B2000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M048,Brother,B2000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M049,Singer,B2000,No
2023-10-26,Night,Dress,525,"E029, E009, E032, E010, E037, E022, E019, E019, E001, E007",15,M050,Juki,B2000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M001,Brother,S1000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M002,Singer,B2000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M003,Juki,J3000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M004,Singer,S1000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M005,Singer,B2000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M006,Singer,S1000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M007,Brother,J3000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M008,Singer,B2000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M009,Singer,B2000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M010,Singer,J3000,Yes
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M011,Juki,B2000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M012,Juki,B2000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M013,Brother,S1000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M014,Singer,J3000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M015,Singer,J3000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M016,Brother,S1000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M017,Juki,S1000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M018,Singer,S1000,Yes
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M019,Singer,B2000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M020,Brother,B2000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M021,Singer,S1000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M022,Juki,J3000,Yes
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M023,Brother,B2000,Yes
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M024,Brother,B2000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M025,Singer,B2000,Yes
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M026,Singer,S1000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M027,Brother,S1000,Yes
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M028,Brother,J3000,Yes
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M029,Brother,B2000,Yes
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M030,Juki,J3000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M031,Juki,S1000,Yes
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M032,Singer,J3000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M033,Singer,S1000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M034,Brother,J3000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M035,Brother,B2000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M036,Singer,J3000,Yes
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M037,Juki,B2000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M038,Singer,B2000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M039,Singer,J3000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M040,Brother,B2000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M041,Juki,J3000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M042,Brother,S1000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M043,Juki,S1000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M044,Juki,J3000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M045,Singer,S1000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M046,Brother,B2000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M047,Singer,B2000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M048,Juki,B2000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M049,Juki,B2000,No
2023-10-27,Day,Jacket,673,"E050, E005, E008, E022, E025, E005, E023, E004, E024, E025",5,M050,Juki,J3000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M001,Brother,B2000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M002,Brother,J3000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M003,Brother,B2000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M004,Brother,S1000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M005,Juki,B2000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M006,Singer,J3000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M007,Brother,S1000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M008,Singer,B2000,Yes
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M009,Brother,B2000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M010,Brother,J3000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M011,Singer,S1000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M012,Brother,J3000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M013,Singer,S1000,Yes
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M014,Singer,S1000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M015,Brother,B2000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M016,Juki,S1000,Yes
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M017,Juki,B2000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M018,Juki,S1000,Yes
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M019,Singer,S1000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M020,Singer,J3000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M021,Singer,B2000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M022,Juki,B2000,Yes
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M023,Juki,B2000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M024,Juki,S1000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M025,Singer,S1000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M026,Juki,B2000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M027,Brother,B2000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M028,Juki,J3000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M029,Brother,J3000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M030,Brother,J3000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M031,Brother,S1000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M032,Singer,S1000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M033,Brother,S1000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M034,Singer,J3000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M035,Brother,J3000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M036,Juki,B2000,Yes
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M037,Brother,S1000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M038,Brother,S1000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M039,Brother,B2000,Yes
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M040,Singer,J3000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M041,Juki,S1000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M042,Juki,S1000,Yes
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M043,Singer,S1000,Yes
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M044,Brother,S1000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M045,Brother,S1000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M046,Brother,S1000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M047,Singer,B2000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M048,Singer,S1000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M049,Juki,J3000,No
2023-10-27,Night,Jacket,690,"E024, E034, E039, E012, E026, E003, E045, E045, E008, E021",6,M050,Juki,J3000,No
2023-10-28,Day,T-Shirt,535,"E014, E038, E018, E006, E014, E044, E042, E004, E009, E001",18,M001,Brother,S1000,No
2023-10-28,Day,T-Shirt,535,"E014, E038, E018, E006, E014, E044, E042, E004, E009, E001",18,M002,Juki,S1000,Yes
2023-10-28,Day,T-Shirt,535,"E014, E038, E018, E006, E014, E044, E042, E004, E009, E001",18,M003,Singer,B2000,No
2023-10-28,Day,T-Shirt,535,"E014, E038, E018, E006, E014, E044, E042, E004, E009, E001",18,M004,Singer,B2000,No
2023-10-28,Day,T-Shirt,535,"E014, E038, E018, E006, E014, E044, E042, E004, E009, E001",18,M005,Brother,S1000,No
2023-10-28,Day,T-Shirt,535,"E014, E038, E018, E006, E014, E044, E042, E004, E009, E001",18,M006,Singer,S1000,Yes
2023-10-28,Day,T-Shirt,535,"E014, E038, E018, E006, E014, E044, E042, E004, E009, E001",18,M007,Singer,B2000,No
2023-10-28,Day,T-Shirt,535,"E014, E038, E018, E006, E014, E044, E042, E004, E009, E001",18,M008,Singer,S1000,No
2023-10-28,Day,T-Shirt,535,"E014, E038, E018, E006, E014, E044, E042, E004, E009, E001",18,M009,Brother,S1000,No
2023-10-28,Day,T-Shirt,535,"E014, E038, E018, E006, E014, E044, E042, E004, E009, E001",18,M010,Brother,J3000,No
2023-10-28,Day,T-Shirt,535,"E014, E038, E018, E006, E014, E044, E042, E004, E009, E001",18,M011,Brother,J3000,No
2023-10-28,Day,T-Shirt,535,"E014, E038, E018, E006, E014, E044, E042, E004, E009, E001",18,M012,Brother,B2000,Yes
2023-10-28,Day,T-Shirt,535,"E014, E038, E018, E006, E014, E044, E042, E004, E009, E001",18,M013,Brother,J3000,No
2023-10-28,Day,T-Shirt,535,"E014, E038, E018, E006, E014, E044, E042, E004, E009, E001",18,M014,Juki,J3000,No
2023-10-28,Day,T-Shirt,535,"E014, E038, E018, E006, E014, E044, E042, E004, E009, E001",18,M015,Brother,B2000,No
2023-10-28,Day,T-Shirt,535,"E014, E038, E018, E006, E014, E044, E042, E004, E009, E001",18,M016,Juki,S1000,No
2023-10-28,Day,T-Shirt,535,"E014, E038, E018, E006, E014, E044, E042, E004, E009, E001",18,M017,Brother,S1000,No
2023-10-28,Day,T-Shirt,535,"E014, E038, E018, E006, E014, E044, E042, E004, E009, E001",18,M018,Brother,J3000,No
2023-10-28,Day,T-Shirt,535,"E014, E038, E018, E006, E014, E044, E042, E004, E009, E001",18,M019,Singer,J3000,No
2023-10-28,Day,T-Shirt,535,"E014, E038, E018, E006, E014, E044, E042, E004, E009, E001",18,M020,Singer,J3000,No
2023-10-28,Day,T-Shirt,535,"E014, E038, E018, E006, E014, E044, E042, E004, E009, E001",18,M021,Juki,B2000,Yes
2023-10-28,Day,T-Shirt,535,"E014, E038, E018, E006, E014, E044, E042, E004, E009, E001",18,M022,Juki,B2000,Yes
2023-10-28,Day,T-Shirt,535,"E014, E038, E018, E006, E014, E044, E042, E004, E009, E001",18,M023,Juki,B2000,No
